doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,doc_id,article_id,title,year,source_database,genus_raw,genus_for_stm,mentioned_genera,region_for_stm,subtribe_for_stm,article_region_assignment,article_subtribe_assignment,studied_genera,n_studied_genera,journal,doi
55,0.14452033051096735,1.5433341598553405e-5,0.002489360528797853,6.394999948921535e-4,0.005486820210059498,0.01226298265680347,0.8205145972171679,0.00444412713351158,5.831221463076211e-4,0.009043726259893744,55,55,"Genetic structure of Partamona helleri (Apidae, Meliponini) from Neotropical Atlantic rainforest",2010,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,INSECTES SOCIAUX,10.1007/s00040-010-0098-x
56,0.0014054716995449352,0.012575235326530642,0.004047438068433354,0.09326656667742154,0.008414929555658946,0.016209569966463302,0.00509504059806375,0.7658356892342364,0.002103194266016068,0.09104686460763096,56,56,"Farnesoic Acid O-Methyl Transferase (FAMeT) isoforms: Conserved traits and gene expression patterns related to caste differentiation in the stingless bee, Melipona scutellaris",2008,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,10.1002/arch.20224
57,0.01341026313497487,9.712298286051368e-4,0.059661501492407655,0.0014776121208773607,0.006589536750179483,0.05556169519050396,0.6112024142055513,0.026554239307467392,0.0074434359087760795,0.21712807206065668,57,57,"A scientific note on the isolation and characterization of microsatellite loci of Frieseomelitta varia (Hymenoptera, apidae, Meliponini)",2011,Scopus,Frieseomelitta,Frieseomelitta,Frieseomelitta,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta,1,APIDOLOGIE,10.1007/s13592-011-0008-x
58,0.004258530506679911,7.796728213724017e-4,0.0014305647533388493,0.9741097766144486,0.005128011735088515,0.007147343139046212,4.8001275914631383e-4,0.006432286161680483,1.3722685439987426e-4,9.65746547993917e-5,58,58,Mitochondria tRNA gene translocations in highly eusocial bees,2006,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572006000300030
59,0.17715414928377965,8.393205607636201e-6,0.002865610002726879,7.771656177216072e-4,0.0025743416479897053,0.00749421739782208,0.8000664335028475,0.005758597134326077,4.6844674932858895e-4,0.0028326454578506167,59,59,"Phylogeography of Partamona rustica (Hymenoptera, Apidae), an endemic stingless bee from the neotropical dry forest diagonal",2016,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,PLOS ONE,10.1371/journal.pone.0164441
60,0.8298227810484926,0.0030113822899309425,5.693894818148037e-4,0.04315508258819219,0.1093581486198442,0.0050794171461690215,0.004847505497120086,0.0013549088460912215,0.0013638409367627165,0.0014375435455826443,60,60,"Molecular phylogeny of the stingless bees (Apidae, Apinae, Meliponini) inferred from mitochondrial 16S rDNA sequences",2003,Scopus,Multiple,Multiple,Austroplebeia; Axestotrigona; Heterotrigona; Hypotrigona; Lepidotrigona; Meliplebeia; Plebeia; Plebeina; Trigona,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Austroplebeia; Axestotrigona; Heterotrigona; Hypotrigona; Lepidotrigona; Meliplebeia; Plebeia; Plebeina,8,APIDOLOGIE,10.1051/apido:2002051
61,0.01626309829728621,2.147388556436524e-6,0.0011463873459633437,1.305910495543524e-4,0.0010968516308095435,0.004928339612864898,0.9653088566007958,0.002410423250615396,1.9572691462626187e-4,0.008517577908927498,61,61,"Is the São Francisco River a historical barrier to gene flow for populations of Melipona mandacaia Smith, 1863 (Hymenoptera: Apidae)?",2023,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-023-00466-y
62,0.005164525646957463,0.0030054208562151786,0.027071947169327804,0.9324177877783787,0.002486390411898666,0.016353630642939425,0.0013520886446005014,0.011290510535153474,6.381761311885101e-4,2.1952218333964337e-4,62,62,"Complete mitochondrial genome sequence of Melipona scutellaris, a Brazilian stingless bee",2016,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,MITOCHONDRIAL DNA,10.3109/19401736.2015.1018233
63,0.002922305411887614,0.002642734599504142,9.105049564624934e-4,0.005744343872160699,0.2683029653466961,0.2958319670307965,0.011454528176356317,0.002466671725234259,0.0016131305372361236,0.40811084834366573,63,63,"A RAPD marker associated with B chromosomes in Partamona helleri (Hymenoptera, Apidae)",2004,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOGENETIC AND GENOME RESEARCH,10.1159/000079299
64,0.014919007147913343,0.01025528572330577,0.0032382337549487464,0.7941854325458946,0.0027234841731240723,0.14053563994983875,0.008987811744711579,0.0038049004788730696,7.520073239357083e-4,0.020598197157454503,64,64,The mitochondrial genome of Melipona fasciculata and Melipona quadrifasciata: molecular evolution dynamics in stingless bees (Hymenoptera: Meliponini) mitogenomes,2025,Scopus,Multiple,Multiple,Lepidotrigona; Melipona; Tetragonula,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Lepidotrigona; Melipona; Tetragonula,3,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2025.2477412
65,0.002088011060354938,0.8746784064713888,0.007218000448296995,0.01135055451665886,6.441743754165309e-4,0.092244862214751,2.548769103522333e-4,4.930416708882726e-4,0.008756802618338368,0.002271269713553672,65,65,"Unveiling the Cultivation-Dependent Gut Bacterial Microbiota in the Feral Stingless Bee, Tetragonula iridipennis Smith (Hymenoptera: Apidae)",2025,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,SOCIOBIOLOGY,10.13102/sociobiology.v72i3.11205
66,0.006263572995922425,4.5444579220019625e-6,0.0028669048682901945,0.0015072066377958368,2.805985034656614e-4,0.19206761161142147,0.7869230891621436,8.97348471424444e-4,1.17639308025925e-4,0.009071483983588582,66,66,Evidence for morphological and genetic structuring of Plebeia flavocincta (Apidae: Meliponini) populations in Northeast Brazil,2022,Scopus,Plebeia,Plebeia,Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,FRONTIERS IN ECOLOGY AND EVOLUTION,10.3389/fevo.2022.1057624
67,0.0031372286135496297,7.109112932174366e-4,0.001230534299103627,0.975620746789798,0.003338139535846013,0.005500205661368312,3.6752919719760857e-4,0.009892140797577827,1.23747574436265e-4,7.881623790501506e-5,67,67,Mitochondrial genome characterization of Melipona bicolor: Insights from the control region and gene expression data,2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENE,10.1016/j.gene.2019.04.042
68,0.011875819293508248,7.110266657586456e-6,0.00341347230681788,6.331269790967809e-4,0.001034687451645016,0.02285666626174591,0.943608528410102,0.003932865114253478,3.402970906329658e-4,0.012297426825539798,68,68,Study of microsatellite markers in stingless bees Melipona colimana and M. beecheii from mesoamerica; [Estudio de microsatélites en las abejas sin aguijón Melipona colimana y M. beecheii de mesoamérica],2014,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,ARCHIVOS DE ZOOTECNIA,10.4321/s0004-05922014000100014
69,0.47389318569863276,9.698048063084048e-4,9.516720039442881e-4,0.00888508527920189,0.4674397585694525,0.03650437861799639,0.006626722741989716,0.001269262280546202,0.001238554953247932,0.002221575048679601,69,69,Cytogenomics of Frieseomelitta varia (Hymenoptera: Apidae) and the Sharing of a Satellite DNA Family in Several Neotropical Meliponini Genera,2025,Scopus,Frieseomelitta,Frieseomelitta,Frieseomelitta,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta,1,GENES,10.3390/genes16010086
70,0.005548586107317012,4.1977768592288027e-4,1.82106663398457e-4,0.001878011305277918,0.9790984313108839,0.002305621274554957,0.002104606186106013,0.0015980650669213128,8.006679463167074e-4,0.00606412645330089,70,70,Similarity of heterochromatic regions in the stingless bees (Hymenoptera: Meliponini) revealed by chromosome painting,2014,Scopus,Multiple,Multiple,Melipona; Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Tetragonisca,2,CARYOLOGIA,10.1080/0144235x.2014.974349
71,0.008687674007515073,0.2523663123174396,0.15200263415203177,0.017454041922939242,0.001805799437882578,0.5144875263642418,0.004810474966418165,0.009359115822348527,0.016986911743768922,0.02203950926541435,71,71,"Extraction of genomic DNA from Melipona quadrifasciata (Hymenoptera: Apidae, Meliponinae)",1997,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BRAZILIAN JOURNAL OF GENETICS,10.1590/s0100-84551997000300011
72,0.01788706998680017,0.0019115718045705054,0.011252191695229603,0.004100711171136045,0.001841057374076264,0.2815458301137385,0.5460126897469558,0.002955462906759874,0.0029382844754006006,0.12955513072533253,72,72,Molecular Characterization of the Indigenous Stingless Bees (Tetragonula spp. Complex) Using ISSR Marker from Southern Peninsular India,2018,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,NEOTROPICAL ENTOMOLOGY,10.1007/s13744-017-0538-7
73,0.9828409289165954,0.0013998026911839529,0.001543369675753405,0.0058885194419794375,0.00121804114190501,0.001795190879777264,0.00370026116055992,6.717615239437636e-4,7.692218557075984e-4,1.7290271259401272e-4,73,73,"Phylogenomic insights into the worldwide evolutionary relationships of the stingless bees (Apidae, Meliponini)",2024,Scopus,Multiple,Multiple,Cephalotrigona; Ebaiotrigona; Frieseomelitta; Lepidotrigona; Oxytrigona; Papuatrigona; Paratrigonoides; Pariotrigona; Trichotrigona,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Cephalotrigona; Ebaiotrigona; Frieseomelitta; Lepidotrigona; Oxytrigona; Papuatrigona; Paratrigonoides; Pariotrigona; Trichotrigona,9,MOLECULAR PHYLOGENETICS AND EVOLUTION,10.1016/j.ympev.2024.108219
74,0.004739507741107223,2.9632269563613226e-4,0.05606397984582217,0.0014209630712486456,3.8399066826078705e-4,0.0029619190597391203,0.126215309101002,0.7963853249646028,0.0034712364277944456,0.008061446424786576,74,74,"Diploid males of Scaptotrigona depilis are able to join reproductive aggregations (Apidae, Meliponini)",2015,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,JOURNAL OF HYMENOPTERA RESEARCH,10.3897/jhr.42.4769
75,0.0037258252997991875,0.0010954548532508396,0.002631773733155613,0.34174253566183554,0.001966092219996557,0.6415365983151984,0.0030635691008378202,0.0016256971529022219,2.212127510843333e-4,0.002391240911939569,75,75,A protocol for isolating insect mitochondrial genomes: A case study of NUMT in Melipona flavolineata (Hymenoptera: Apidae),2016,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,MITOCHONDRIAL DNA,10.3109/19401736.2015.1028049
76,0.002776172762444387,1.1068219705268512e-4,0.0014681235144243068,1.924528107174053e-4,0.012734317707888501,0.03003824564487181,0.3286115821055117,0.0042552973719609,0.0011388111926240324,0.6186743146925043,76,76,"Alelle number and heterozigosity for microsatellite loci in different stingless bee species (Hymenoptera: Apidae, Meliponini)",2006,Scopus,Multiple,Multiple,Melipona; Partamona; Plebeia; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona; Plebeia,2,NEOTROPICAL ENTOMOLOGY,10.1590/s1519-566x2006000500011
77,0.009071962075341802,8.874718725026402e-4,4.142336352010117e-4,0.057884308467538746,0.9197946294866077,0.005041638502754952,0.001356796281233033,0.0032059917512893433,6.189615436276683e-4,0.001724006383902667,77,77,The extensive amplification of heterochromatin in Melipona bees revealed by high throughput genomic and chromosomal analysis,2021,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CHROMOSOMA,10.1007/s00412-021-00764-x
78,0.12804617496640142,0.13772975899620074,0.03208357195026236,0.006953929283900518,0.02215429017648713,0.01130790459674151,0.034235746777981024,0.5804436611771248,0.018418864536912622,0.028626097537988303,78,78,"A Study on Intraspecific Resource Partitioning in the Stingless bee Scaptotrigona mexicana Guérin (Apidae, Meliponini) Using Behavioral and Molecular Techniques",2016,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,NEOTROPICAL ENTOMOLOGY,10.1007/s13744-016-0404-z
79,0.104462923689763,0.001988162876168465,0.7549248325155323,0.0037404649771015513,9.817767398354767e-4,0.02865754728606203,0.09209463405567495,0.006482289509375769,0.004449259434455451,0.0022181089160309775,79,79,Unraveling genetic parameters for the corbicular area of Tetragonisca angustula (Hymenoptera: Apidae),2024,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2022.2077545
80,0.0025134640704937454,0.0021072086824062333,6.72362763851241e-4,0.0010720386246733885,0.002799205873806773,0.01074050090703409,0.041176652398110816,0.004131451856563919,0.00147559343107082,0.933311521391989,80,80,"Glucose phosphate isomerase, malate dehydrogenase and isocitrate dehydrogenase allozyme variation in the stingless bee, trigona (tetragonula) fuscobalteata (insecta: hymenoptera: apidae), from peninsular malaysia",1987,Scopus,Multiple,Multiple,Tetragonula; Trigona,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Tetragonula; Trigona,2,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY -- PART B: BIOCHEMISTRY AND,10.1016/0305-0491(87)90037-x
81,0.004947475300396527,2.2704782903441236e-5,0.0025056656939235803,1.8389587940778956e-4,0.002927755691689394,0.020692599329039246,0.8340335033613342,0.003937145669674234,7.216467886854987e-4,0.13002760750294604,81,81,Isolation and characterization of ten microsatellite loci in stingless bee Trigona spinipes (Apidae: Meliponini),2015,Scopus,Multiple,Multiple,Frieseomelitta; Partamona; Tetragonisca; Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta; Partamona; Tetragonisca; Trigona,4,ENTOMOLOGICAL SCIENCE,10.1111/ens.12095
82,0.01057651511805671,1.4400353949706597e-4,0.007140364738817924,0.0313005100820477,0.004184552282070415,0.14082113081787864,0.6591395242812478,0.06794698867727449,9.032941502296211e-4,0.0778431163128797,82,82,Molecular genetic diversity in populations of the stingless bee Plebeia remota: A case study,2013,Scopus,Plebeia,Plebeia,Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572013000100017
83,0.003569803506038056,3.072849999653977e-4,1.2178063430032257e-4,0.001318861430103151,0.9850604639286709,0.0012356829008559197,0.0014833015306630344,0.0014755163196158833,6.901321061042496e-4,0.0047371726436838645,83,83,"Karyotypes and heterochromatin variation (C-bands) in Melipona species (Hymenoptera, Apidae, Meliponinae)",1998,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47571998000100008
84,0.0020529288354697818,0.0054655726979263766,0.026616454100767833,5.549105007696514e-4,1.0020238235037817e-4,0.0028655326042315485,0.0018684924672512317,0.0016922656677364803,0.9584293367630727,3.543039804241454e-4,84,84,Temporal changes in the microbiome of stingless bee foragers following colony relocation,2021,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,FEMS MICROBIOLOGY ECOLOGY,10.1093/femsec/fiaa236
85,0.011971661522407926,8.142990380051057e-5,0.019020538769494236,6.307440331155316e-4,0.001176481965374733,0.003971095514042095,0.6301656809693971,0.26619649919397415,0.05475025294849734,0.012035615179896084,85,85,Outbreeding and lack of temporal genetic structure in a drone congregation of the neotropical stingless bee Scaptotrigona mexicana,2012,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,ECOLOGY AND EVOLUTION,10.1002/ece3.203
86,0.0044491291082289575,6.719031350666763e-4,0.006744639627747494,7.547209337708466e-4,0.0069302426707654055,0.021763572119597122,0.2516061071411691,0.1688447604770626,0.004340255464579375,0.5338946693220123,86,86,"Proportion of males sons-of-the-queen and sons-of-workers in Plebeia droryana (Hymenoptera, Apidae) estimated from data of an MDH isozymic polymorphic system",1984,Scopus,Plebeia,Plebeia,Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,GENETICA,10.1007/bf00122905
87,0.007509640185903006,4.2336245890704706e-4,0.002168751793518642,0.0018109809077380265,0.3777597027295804,0.009972631672193736,0.1778305719611226,0.10828721107603329,0.003516029839568479,0.31072111737543484,87,87,"Development of a SCAR marker for the analysis of B chromosome presence in Partamona helleri (Hymenoptera, Apidae)",2007,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOGENETIC AND GENOME RESEARCH,10.1159/000097430
